CIF,Account Number,Account Name,Branch Code,Branch Name,Sex,Age,Age_Group,Region,Product Type,Product Code,Opening Date,Last_Transaction_Date,Initial_Deposit,End Balance,Account_Tenure_Years,Days_Since_Last_Txn,ACTIVE_ACCOUNT,INOPERATIVE,DORMANT,Debit Freez,Credit Freez,RFM_Score,RFM_Segment,Segment_Label,CLV_Predicted,CLV_Tier,Churn_Probability,Churn_Risk_Band,Dormancy_Risk_Score,Dormancy_Risk_Band,Lookalike_Score
CIF01004689,ACC0002004689,Customer_4690,BR022,Branch_22,M,47,46-55,Addis Ababa,Abew Saving Account,PRD006,2011-01-09,2019-01-12,2999.86,2895.29,14.98,2545,0,0,1,0,0,5,Low Value,Cross-Sell Ready,65660.98,High-CLV,0.9999998463632856,Critical Risk,2.952016236008268e-08,Safe,0.007840258798065911
CIF01004690,ACC0002004690,Customer_4691,BR001,Branch_1,M,23,18-25,Oromia,Asrat Bekurat Saving Account,PRD010,2021-09-16,2024-01-04,54309.01,57431.41,4.29,727,0,0,1,0,0,12,Champions,High-CLV Active,63860.766,High-CLV,0.999999876911108,Critical Risk,2.952016236008268e-08,Safe,0.060041259411473244
CIF01004691,ACC0002004691,Customer_4692,BR002,Branch_2,M,56,56+,Amhara,Ordinary Saving Account,PRD001,2020-01-19,2025-03-04,85141.23,55554.49,5.95,302,0,1,0,0,0,12,Champions,High-CLV Active,76117.38,High-CLV,1.1945192234622252e-06,Low Risk,0.9999997404758517,High Dormancy Risk,0.04681095558239803
CIF01004692,ACC0002004692,Customer_4693,BR030,Branch_30,F,48,46-55,Addis Ababa,Ordinary Saving Account,PRD001,2010-12-20,2024-08-05,8058.18,7383.78,15.03,513,0,0,1,0,0,10,High Value,Mid-Value Growth,94194.71,Top-CLV,0.9999987986459795,Critical Risk,2.952016236008268e-08,Safe,0.05315397238220898
CIF01004693,ACC0002004693,Customer_4694,BR026,Branch_26,M,32,26-35,Benishangul-Gumuz,Janderebaw Saving Account,PRD012,2025-09-14,2025-12-03,3965.22,4557.45,0.3,28,1,0,0,0,0,12,Champions,Low Engagement,28217.26,Low-CLV,4.034013181807035e-08,Low Risk,2.9520162389037032e-08,Safe,0.018888795470919827
CIF01004694,ACC0002004694,Customer_4695,BR022,Branch_22,F,40,36-45,Addis Ababa,Werazut Saving Account,PRD003,2014-01-13,2021-03-07,490.6,1042.44,11.96,1760,0,0,1,0,0,5,Low Value,Dormant Risk,51660.418,Mid-CLV,0.9999999633419114,Critical Risk,2.952016236008268e-08,Safe,0.0024073854473010145
CIF01004695,ACC0002004695,Customer_4696,BR026,Branch_26,M,64,56+,Addis Ababa,Abew Saving Account,PRD006,2015-04-10,2018-07-10,69645.92,90303.86,10.73,2731,0,0,1,0,0,7,Mid Value,Cross-Sell Ready,86217.664,Top-CLV,0.9999999178036078,Critical Risk,2.952016236008268e-08,Safe,0.42405054663395936
CIF01004696,ACC0002004696,Customer_4697,BR003,Branch_3,M,47,46-55,SNNPR,Tirufat Savings Account,PRD009,2012-10-17,2022-04-25,963.43,2053.83,13.2,1346,0,0,1,0,0,7,Mid Value,Low Engagement,67733.53,High-CLV,0.9999997964737403,Critical Risk,2.952016236008268e-08,Safe,0.07729175403224608
CIF01004697,ACC0002004697,Customer_4698,BR003,Branch_3,M,37,36-45,Addis Ababa,Ordinary Saving Account,PRD001,2022-12-05,2023-01-22,12425.15,3486.48,3.07,1074,0,0,1,0,0,7,Mid Value,Low Engagement,21078.365,Low-CLV,0.9999999793120748,Critical Risk,2.952016236008268e-08,Safe,0.015929052817476048
CIF01004698,ACC0002004698,Customer_4699,BR010,Branch_10,M,69,56+,Amhara,Blatena Saving Account,PRD002,2025-04-02,2025-04-30,1004.46,2572.46,0.75,245,0,1,0,0,0,11,High Value,Low Engagement,23064.549,Low-CLV,4.499103561447631e-07,Low Risk,0.9999997404758517,High Dormancy Risk,0.035078546569141236
CIF01004699,ACC0002004699,Customer_4700,BR001,Branch_1,M,36,36-45,Addis Ababa,Blatena Saving Account,PRD002,2025-06-12,2025-10-13,199089.15,98386.36,0.55,79,1,0,0,0,0,15,Champions,High-CLV Active,85152.22,Top-CLV,4.6657819425990305e-08,Low Risk,2.9520162389037032e-08,Safe,0.2207055630405603
CIF01004700,ACC0002004700,Customer_4701,BR027,Branch_27,M,41,36-45,Addis Ababa,Agape Saving Account,PRD015,2011-07-27,2015-07-05,98896.77,173396.96,14.43,3832,0,0,1,0,0,7,Mid Value,Cross-Sell Ready,127467.3,Top-CLV,0.9999999462985487,Critical Risk,2.952016236008268e-08,Safe,0.9371871517621209
CIF01004701,ACC0002004701,Customer_4702,BR002,Branch_2,M,23,18-25,Tigray,Ordinary Saving Account,PRD001,2025-06-26,2025-09-23,20956.52,3587.62,0.51,99,1,0,0,0,0,11,High Value,Low Engagement,26334.908,Low-CLV,4.957051427747457e-08,Low Risk,2.9520162389037032e-08,Safe,0.02898625390248956
CIF01004702,ACC0002004702,Customer_4703,BR017,Branch_17,F,18,18-25,Oromia,Werazut Saving Account,PRD003,2010-11-22,2025-02-14,64315.19,73936.9,15.11,320,0,1,0,0,0,13,Champions,Mid-Value Growth,131767.28,Top-CLV,6.503302430288843e-07,Low Risk,0.9999997404758517,High Dormancy Risk,0.8770816144927416
CIF01004703,ACC0002004703,Customer_4704,BR026,Branch_26,M,31,26-35,Amhara,Couples Saving Deposit,PRD016,2021-12-07,2023-05-02,10956.57,21381.29,4.07,974,0,0,1,0,0,9,High Value,High-CLV Active,36530.234,Low-CLV,0.9999996333896107,Critical Risk,2.952016236008268e-08,Safe,0.04298295300150025
CIF01004704,ACC0002004704,Customer_4705,BR023,Branch_23,M,35,26-35,Addis Ababa,Janderebaw Saving Account,PRD012,2020-06-26,2022-10-24,3877.27,2586.57,5.51,1164,0,0,1,0,0,7,Mid Value,Low Engagement,29721.418,Low-CLV,0.9999999853625814,Critical Risk,2.952016236008268e-08,Safe,0.01875749411986823
CIF01004705,ACC0002004705,Customer_4706,BR008,Branch_8,M,38,36-45,Amhara,Hiruyan Saving Account,PRD008,2023-12-02,2025-04-06,1080.66,1220.31,2.08,269,0,1,0,0,0,11,High Value,Low Engagement,29539.086,Low-CLV,2.655245049495574e-07,Low Risk,0.9999997404758517,High Dormancy Risk,0.016964837258037168
CIF01004706,ACC0002004706,Customer_4707,BR015,Branch_15,F,18,18-25,Oromia,Abew Saving Account,PRD006,2018-07-20,2024-01-15,43826.7,84441.34,7.45,716,0,0,1,1,0,13,Champions,Mid-Value Growth,101235.54,Top-CLV,0.9999996129537195,Critical Risk,2.952016236008268e-08,Safe,0.2759118480138618
CIF01004707,ACC0002004707,Customer_4708,BR017,Branch_17,F,42,36-45,Addis Ababa,Janderebaw Saving Account,PRD012,2015-08-16,2025-07-01,2939.28,5046.78,10.38,183,0,1,0,0,0,12,Champions,Mid-Value Growth,75995.01,High-CLV,1.1065392081344214e-07,Low Risk,0.9999997404758517,High Dormancy Risk,0.042773246585901335
CIF01004708,ACC0002004708,Customer_4709,BR024,Branch_24,F,25,18-25,SNNPR,Couples Saving Deposit,PRD016,2020-07-23,2022-04-16,591144.71,256285.52,5.44,1355,0,0,1,1,0,11,High Value,Mid-Value Growth,195782.75,Top-CLV,0.999999776993437,Critical Risk,2.952016236008268e-08,Safe,0.9165609530329522
CIF01004709,ACC0002004709,Customer_4710,BR013,Branch_13,F,42,36-45,Amhara,Agape Saving Account,PRD015,2019-05-05,2025-05-11,2518.6,5068.53,6.66,234,0,1,0,0,0,12,Champions,Mid-Value Growth,53585.805,High-CLV,3.036822642539719e-07,Low Risk,0.9999997404758517,High Dormancy Risk,0.034838768909631265
CIF01004710,ACC0002004710,Customer_4711,BR009,Branch_9,F,46,46-55,Benishangul-Gumuz,Special Saving Account,PRD007,2012-12-03,2015-10-19,60968.2,187832.71,13.08,3726,0,0,1,0,0,7,Mid Value,Champions,128268.32,Top-CLV,0.9999999925767267,Critical Risk,2.952016236008268e-08,Safe,0.9530388961465924
CIF01004711,ACC0002004711,Customer_4712,BR024,Branch_24,M,30,26-35,Sidama,Tirufat Savings Account,PRD009,2020-08-09,2024-03-13,90581.28,207531.93,5.39,658,0,0,1,0,0,13,Champions,High-CLV Active,139114.14,Top-CLV,0.9999973595585632,Critical Risk,2.952016236008268e-08,Safe,0.948915965714329
CIF01004712,ACC0002004712,Customer_4713,BR027,Branch_27,F,23,18-25,Amhara,Asrat Bekurat Saving Account,PRD010,2021-01-02,2021-05-27,1790.63,945.86,4.99,1679,0,0,1,0,0,5,Low Value,Dormant Risk,19862.457,Low-CLV,0.9999999687811812,Critical Risk,2.952016236008268e-08,Safe,0.003903005691964423
CIF01004713,ACC0002004713,Customer_4714,BR015,Branch_15,F,53,46-55,Addis Ababa,Ahadu Bereket Saving Account,PRD011,2013-06-24,2025-06-28,6805.66,3921.35,12.52,186,0,1,0,0,0,12,Champions,Mid-Value Growth,87529.586,Top-CLV,4.544292423730709e-08,Low Risk,0.9999997404758517,High Dormancy Risk,0.02797281150376473
CIF01004714,ACC0002004714,Customer_4715,BR001,Branch_1,M,45,36-45,Tigray,Tirufat Savings Account,PRD009,2020-03-02,2024-10-08,9462.77,10946.56,5.83,449,0,0,1,1,0,11,High Value,Low Engagement,54091.97,High-CLV,0.9999789244328088,Critical Risk,2.952016236008268e-08,Safe,0.02236177359611866
CIF01004715,ACC0002004715,Customer_4716,BR016,Branch_16,M,36,36-45,Amhara,Ordinary Saving Account,PRD001,2015-01-06,2019-05-12,2480333.14,3895004.26,10.98,2425,0,0,1,0,0,9,High Value,High-CLV Active,1843526.4,Top-CLV,0.9999999705361919,Critical Risk,2.952016236008268e-08,Safe,0.9370556013199814
CIF01004716,ACC0002004716,Customer_4717,BR027,Branch_27,M,52,46-55,Sidama,Asrat Bekurat Saving Account,PRD010,2018-06-04,2025-03-31,9246.2,17231.93,7.58,275,0,1,0,0,0,13,Champions,High-CLV Active,69647.84,High-CLV,9.820601145376103e-08,Low Risk,0.9999997404758517,High Dormancy Risk,0.06950275479272504
CIF01004717,ACC0002004717,Customer_4718,BR030,Branch_30,M,35,26-35,Amhara,Werazut Saving Account,PRD003,2015-10-13,2016-10-24,2422.91,1665.02,10.22,3355,0,0,1,0,0,3,Low Value,Cross-Sell Ready,26049.77,Low-CLV,0.9999999861818223,Critical Risk,2.952016236008268e-08,Safe,0.002779729101462391
CIF01004718,ACC0002004718,Customer_4719,BR013,Branch_13,F,27,26-35,Addis Ababa,Ordinary Saving Account,PRD001,2020-08-25,2022-08-07,27934.48,29524.81,5.35,1242,0,0,1,0,0,10,High Value,Mid-Value Growth,51356.324,Mid-CLV,0.9999999057828051,Critical Risk,2.952016236008268e-08,Safe,0.028952603362218773
CIF01004719,ACC0002004719,Customer_4720,BR005,Branch_5,M,22,18-25,Sidama,Ordinary Saving Account,PRD001,2011-01-19,2017-10-23,2775.89,1877.69,14.95,2991,0,0,1,0,0,3,Low Value,Cross-Sell Ready,55186.902,High-CLV,0.999999942994385,Critical Risk,2.952016236008268e-08,Safe,0.007306131823466841
CIF01004720,ACC0002004720,Customer_4721,BR018,Branch_18,F,33,26-35,Sidama,Ordinary Saving Account,PRD001,2013-02-03,2021-08-10,12181.62,7358.74,12.91,1604,0,0,1,0,0,6,Mid Value,Dormant Risk,63950.676,High-CLV,0.999999826989483,Critical Risk,2.952016236008268e-08,Safe,0.004827059820227427
CIF01004721,ACC0002004721,Customer_4722,BR025,Branch_25,F,44,36-45,Addis Ababa,Ahati Saving Account,PRD005,2017-04-21,2023-01-18,6751.97,9522.49,8.7,1078,0,0,1,0,0,8,Mid Value,Mid-Value Growth,55145.223,High-CLV,0.9999999262810287,Critical Risk,2.952016236008268e-08,Safe,0.02887675005199841
CIF01004722,ACC0002004722,Customer_4723,BR029,Branch_29,M,51,46-55,SNNPR,Ordinary Saving Account,PRD001,2020-10-12,2021-01-20,29057.12,30729.1,5.22,1806,0,0,1,0,0,8,Mid Value,Low Engagement,42052.953,Mid-CLV,0.9999999275646928,Critical Risk,2.952016236008268e-08,Safe,0.013904778570149743
CIF01004723,ACC0002004723,Customer_4724,BR002,Branch_2,M,35,26-35,Amhara,Special Saving Account,PRD007,2022-07-14,2025-04-24,5757.06,8361.94,3.47,251,0,1,0,0,0,12,Champions,High-CLV Active,44472.992,Mid-CLV,8.266513646894066e-08,Low Risk,0.9999997404758517,High Dormancy Risk,0.026057944392703807
CIF01004724,ACC0002004724,Customer_4725,BR009,Branch_9,F,49,46-55,Amhara,Washera Saving Account,PRD017,2013-01-04,2014-11-18,4702.3,3687.81,12.99,4061,0,0,1,0,0,3,Low Value,Dormant Risk,31954.2,Low-CLV,0.999999988888041,Critical Risk,2.952016236008268e-08,Safe,0.0031946693651140595
CIF01004725,ACC0002004725,Customer_4726,BR015,Branch_15,F,32,26-35,Harari,Ordinary Saving Account,PRD001,2020-05-24,2025-08-27,67410.99,111342.61,5.6,126,1,0,0,0,1,15,Champions,Mid-Value Growth,97830.28,Top-CLV,3.523380687797594e-08,Low Risk,2.9520162389037032e-08,Safe,0.3711255698923604
CIF01004726,ACC0002004726,Customer_4727,BR003,Branch_3,M,25,18-25,Addis Ababa,Ordinary Saving Account,PRD001,2025-10-16,2025-11-16,20611.28,11580.46,0.21,45,1,0,0,0,0,13,Champions,High-CLV Active,32531.865,Low-CLV,4.1374513646553767e-08,Low Risk,2.9520162389037032e-08,Safe,0.017299961481864554
CIF01004727,ACC0002004727,Customer_4728,BR027,Branch_27,M,19,18-25,Addis Ababa,Ordinary Saving Account,PRD001,2020-01-01,2023-02-07,13937.8,11720.62,6.0,1058,0,0,1,0,0,9,High Value,Low Engagement,43819.883,Mid-CLV,0.999999991471023,Critical Risk,2.952016236008268e-08,Safe,0.024563630688292485
CIF01004728,ACC0002004728,Customer_4729,BR004,Branch_4,F,28,26-35,Addis Ababa,Ahadu Bereket Saving Account,PRD011,2010-10-31,2016-10-05,744.39,423.49,15.17,3374,0,0,1,0,0,3,Low Value,Dormant Risk,51439.137,Mid-CLV,0.9999999033835816,Critical Risk,2.952016236008268e-08,Safe,0.004105359030825657
CIF01004729,ACC0002004729,Customer_4730,BR020,Branch_20,F,19,18-25,Benishangul-Gumuz,Blatena Saving Account,PRD002,2019-09-11,2022-01-17,33953.56,44509.58,6.31,1444,0,0,1,0,0,10,High Value,Mid-Value Growth,57916.117,High-CLV,0.9999998063783069,Critical Risk,2.952016236008268e-08,Safe,0.04890969150436473
CIF01004730,ACC0002004730,Customer_4731,BR028,Branch_28,M,59,56+,Addis Ababa,Ordinary Saving Account,PRD001,2016-01-25,2020-07-15,6594.57,21622.73,9.93,1995,0,0,1,0,0,7,Mid Value,Champions,50273.734,Mid-CLV,0.999999973678676,Critical Risk,2.952016236008268e-08,Safe,0.06203521394658036
CIF01004731,ACC0002004731,Customer_4732,BR021,Branch_21,M,40,36-45,SNNPR,Ordinary Saving Account,PRD001,2010-05-12,2014-10-07,20284.62,27967.98,15.64,4103,0,0,1,0,0,6,Mid Value,Cross-Sell Ready,64595.44,High-CLV,0.999999861137818,Critical Risk,2.952016236008268e-08,Safe,0.0073389161401462896
CIF01004732,ACC0002004732,Customer_4733,BR023,Branch_23,F,33,26-35,Tigray,Ordinary Saving Account,PRD001,2016-08-06,2025-02-08,840.13,873.52,9.4,326,0,1,0,0,0,9,High Value,Mid-Value Growth,64550.117,High-CLV,2.928888265816299e-07,Low Risk,0.9999997404758517,High Dormancy Risk,0.035100057976097346
CIF01004733,ACC0002004733,Customer_4734,BR008,Branch_8,M,55,46-55,Sidama,Tirufat Savings Account,PRD009,2010-01-20,2019-09-24,20248.32,19877.61,15.95,2290,0,0,1,0,0,7,Mid Value,Cross-Sell Ready,84300.57,Top-CLV,0.9999995104381606,Critical Risk,2.952016236008268e-08,Safe,0.08175181276833257
CIF01004734,ACC0002004734,Customer_4735,BR025,Branch_25,M,19,18-25,Addis Ababa,Hiruyan Saving Account,PRD008,2011-11-16,2018-04-13,17848.36,13927.95,14.12,2819,0,0,1,0,0,5,Low Value,Cross-Sell Ready,57391.55,High-CLV,0.999999987757015,Critical Risk,2.952016236008268e-08,Safe,0.006043322937443233
CIF01004735,ACC0002004735,Customer_4736,BR013,Branch_13,F,33,26-35,Addis Ababa,Blatena Saving Account,PRD002,2012-09-15,2021-12-01,9468.16,20308.47,13.29,1491,0,0,1,0,0,7,Mid Value,Dormant Risk,69976.28,High-CLV,0.9999999276736832,Critical Risk,2.952016236008268e-08,Safe,0.062313057040099235
CIF01004736,ACC0002004736,Customer_4737,BR002,Branch_2,M,58,56+,Somali,Dekemezmur Saving Account,PRD004,2013-08-08,2014-04-28,3536.73,5004.61,12.4,4265,0,0,1,0,0,4,Low Value,Cross-Sell Ready,27893.193,Low-CLV,0.9999999485863107,Critical Risk,2.952016236008268e-08,Safe,0.0014791523746164503
CIF01004737,ACC0002004737,Customer_4738,BR011,Branch_11,M,33,26-35,Amhara,Special Saving Account,PRD007,2024-08-11,2025-06-28,76808.17,31099.6,1.39,186,0,1,0,0,0,14,Champions,High-CLV Active,54734.977,High-CLV,4.804186186233916e-08,Low Risk,0.9999997404758517,High Dormancy Risk,0.032058733611663025
CIF01004738,ACC0002004738,Customer_4739,BR011,Branch_11,F,64,56+,Addis Ababa,Washera Saving Account,PRD017,2013-12-17,2016-01-01,4359.85,9257.33,12.04,3652,0,0,1,0,0,4,Low Value,Dormant Risk,33857.125,Low-CLV,0.9999999811533541,Critical Risk,2.952016236008268e-08,Safe,4.518072289156653e-05
CIF01004739,ACC0002004739,Customer_4740,BR016,Branch_16,F,44,36-45,Addis Ababa,Tirufat Savings Account,PRD009,2023-09-18,2024-02-28,52328.59,34302.16,2.29,672,0,0,1,0,1,12,Champions,Mid-Value Growth,48083.797,Mid-CLV,0.9999999301430558,Critical Risk,2.952016236008268e-08,Safe,0.0135587541271444
CIF01004740,ACC0002004740,Customer_4741,BR008,Branch_8,M,50,46-55,Sidama,Ahadu Bereket Saving Account,PRD011,2012-08-17,2021-06-08,64262.84,47914.6,13.37,1667,0,0,1,0,0,8,Mid Value,Cross-Sell Ready,88770.76,Top-CLV,0.9999998625267534,Critical Risk,2.952016236008268e-08,Safe,0.1400007528255553
CIF01004741,ACC0002004741,Customer_4742,BR014,Branch_14,M,51,46-55,Harari,Washera Saving Account,PRD017,2019-03-25,2022-04-01,3834.02,5394.0,6.77,1370,0,0,1,0,0,8,Mid Value,Low Engagement,34585.08,Low-CLV,0.9999999846199263,Critical Risk,2.952016236008268e-08,Safe,0.02048013477703304
CIF01004742,ACC0002004742,Customer_4743,BR013,Branch_13,F,35,26-35,Amhara,Werazut Saving Account,PRD003,2015-04-24,2017-03-15,41030.94,31670.36,10.69,3213,0,0,1,0,0,6,Mid Value,Dormant Risk,51810.004,Mid-CLV,0.9999999949849556,Critical Risk,2.952016236008268e-08,Safe,0.009057488213035871
CIF01004743,ACC0002004743,Customer_4744,BR010,Branch_10,F,29,26-35,Oromia,Ordinary Saving Account,PRD001,2016-03-01,2016-11-22,7012.43,29766.38,9.83,3326,0,0,1,0,0,6,Mid Value,Champions,43680.137,Mid-CLV,0.999999977629476,Critical Risk,2.952016236008268e-08,Safe,0.007866068689867646
CIF01004744,ACC0002004744,Customer_4745,BR021,Branch_21,F,33,26-35,SNNPR,Tirufat Savings Account,PRD009,2018-04-27,2023-01-01,34814.47,33345.49,7.68,1095,0,0,1,0,0,10,High Value,Mid-Value Growth,64144.03,High-CLV,0.9999999079008295,Critical Risk,2.952016236008268e-08,Safe,0.0402079446531414
CIF01004745,ACC0002004745,Customer_4746,BR010,Branch_10,F,23,18-25,Addis Ababa,Ordinary Saving Account,PRD001,2025-06-01,2025-09-20,3281.83,5303.12,0.58,102,1,0,0,0,0,12,Champions,Mid-Value Growth,28759.436,Low-CLV,9.935830938193748e-08,Low Risk,2.9520162389037032e-08,Safe,0.01228960971828733
CIF01004746,ACC0002004746,Customer_4747,BR023,Branch_23,F,34,26-35,Harari,Dekemezmur Saving Account,PRD004,2021-02-03,2022-04-05,11241.35,4918.01,4.91,1366,0,0,1,0,0,8,Mid Value,Mid-Value Growth,28759.16,Low-CLV,0.9999999816841473,Critical Risk,2.952016236008268e-08,Safe,0.012530655311949671
CIF01004747,ACC0002004747,Customer_4748,BR008,Branch_8,F,34,26-35,Addis Ababa,Tirufat Savings Account,PRD009,2011-01-21,2014-04-04,14996.72,11450.83,14.94,4289,0,0,1,0,0,5,Low Value,Dormant Risk,46001.168,Mid-CLV,0.9999999931687316,Critical Risk,2.952016236008268e-08,Safe,0.005328344091825322
CIF01004748,ACC0002004748,Customer_4749,BR026,Branch_26,F,55,46-55,Addis Ababa,Abew Saving Account,PRD006,2024-11-23,2025-09-19,12783.43,13060.64,1.1,103,1,0,0,0,0,13,Champions,Mid-Value Growth,33424.766,Low-CLV,5.765039701577194e-07,Low Risk,2.9520162389037032e-08,Safe,0.023682327820448507
CIF01004749,ACC0002004749,Customer_4750,BR011,Branch_11,M,42,36-45,Oromia,Werazut Saving Account,PRD003,2011-07-22,2024-05-26,23666.28,47567.17,14.44,584,0,0,1,0,0,12,Champions,High-CLV Active,109316.055,Top-CLV,0.999999824055268,Critical Risk,2.952016236008268e-08,Safe,0.2957394516181192
CIF01004750,ACC0002004750,Customer_4751,BR002,Branch_2,F,63,56+,Addis Ababa,Ahati Saving Account,PRD005,2017-07-21,2025-06-20,3971.18,2300.98,8.45,194,0,1,0,0,0,11,High Value,Mid-Value Growth,67932.06,High-CLV,4.760244283693355e-08,Low Risk,0.9999997404758517,High Dormancy Risk,0.0402327927520853
CIF01004751,ACC0002004751,Customer_4752,BR005,Branch_5,F,18,18-25,Oromia,Ordinary Saving Account,PRD001,2019-12-08,2024-11-02,5834.02,13241.59,6.06,424,0,0,1,0,0,11,High Value,Mid-Value Growth,52993.24,Mid-CLV,0.9999980216291655,Critical Risk,2.952016236008268e-08,Safe,0.044622079140990305
CIF01004752,ACC0002004752,Customer_4753,BR025,Branch_25,M,20,18-25,SNNPR,Ordinary Saving Account,PRD001,2018-10-16,2020-07-01,38978.37,46497.66,7.21,2009,0,0,1,0,0,8,Mid Value,Cross-Sell Ready,52530.84,Mid-CLV,0.999999964326498,Critical Risk,2.952016236008268e-08,Safe,0.026663842605468013
CIF01004753,ACC0002004753,Customer_4754,BR027,Branch_27,M,30,26-35,Amhara,Dekemezmur Saving Account,PRD004,2018-10-05,2024-01-21,7197.46,9681.3,7.24,710,0,0,1,0,0,11,High Value,High-CLV Active,58076.312,High-CLV,0.9999958747759834,Critical Risk,2.952016236008268e-08,Safe,0.04824557985070652
CIF01004754,ACC0002004754,Customer_4755,BR007,Branch_7,F,52,46-55,SNNPR,Ordinary Saving Account,PRD001,2021-04-22,2023-02-13,6336.56,4477.8,4.69,1052,0,0,1,0,0,8,Mid Value,Mid-Value Growth,30610.07,Low-CLV,0.9999998778339247,Critical Risk,2.952016236008268e-08,Safe,0.008538318350349834
CIF01004755,ACC0002004755,Customer_4756,BR019,Branch_19,M,33,26-35,Addis Ababa,Washera Saving Account,PRD017,2025-09-12,2025-09-24,3779.2,2340.6,0.3,98,1,0,0,0,0,11,High Value,Low Engagement,27101.209,Low-CLV,7.67355813680714e-08,Low Risk,2.9520162389037032e-08,Safe,0.01592177741716626
CIF01004756,ACC0002004756,Customer_4757,BR018,Branch_18,F,18,18-25,Oromia,Dekemezmur Saving Account,PRD004,2013-07-05,2015-08-17,6700.5,2005.23,12.49,3789,0,0,1,0,0,3,Low Value,Dormant Risk,27922.402,Low-CLV,0.999999978553239,Critical Risk,2.952016236008268e-08,Safe,0.004984256825179751
CIF01004757,ACC0002004757,Customer_4758,BR005,Branch_5,F,32,26-35,Amhara,Equb Saving Account,PRD014,2022-11-03,2024-04-02,2862.4,3786.61,3.16,638,0,0,1,0,0,10,High Value,Mid-Value Growth,33622.582,Low-CLV,0.9999993888605878,Critical Risk,2.952016236008268e-08,Safe,0.020638210704635288
CIF01004758,ACC0002004758,Customer_4759,BR014,Branch_14,M,20,18-25,Amhara,Couples Saving Deposit,PRD016,2010-02-09,2014-07-25,39892.76,64234.98,15.89,4177,0,0,1,0,0,7,Mid Value,Cross-Sell Ready,89199.58,Top-CLV,0.999999979256933,Critical Risk,2.952016236008268e-08,Safe,0.3482506313571231
CIF01004759,ACC0002004759,Customer_4760,BR021,Branch_21,M,18,18-25,Addis Ababa,Dekemezmur Saving Account,PRD004,2025-01-04,2025-03-10,6811.75,6058.83,0.99,296,0,1,0,0,0,12,Champions,High-CLV Active,28735.5,Low-CLV,4.4512020927172676e-07,Low Risk,0.9999997404758517,High Dormancy Risk,0.0076793444376117735
CIF01004760,ACC0002004760,Customer_4761,BR030,Branch_30,F,58,56+,Sidama,Dekemezmur Saving Account,PRD004,2016-05-10,2023-10-16,2629.35,1123.71,9.64,807,0,0,1,0,0,7,Mid Value,Dormant Risk,52179.273,Mid-CLV,0.9999996849539377,Critical Risk,2.952016236008268e-08,Safe,0.028533812213183126
CIF01004761,ACC0002004761,Customer_4762,BR026,Branch_26,M,30,26-35,Addis Ababa,Equb Saving Account,PRD014,2021-07-18,2021-09-27,9850.2,7797.64,4.45,1556,0,0,1,0,0,6,Mid Value,Low Engagement,25606.242,Low-CLV,0.999999943154425,Critical Risk,2.952016236008268e-08,Safe,0.0045869358514116386
CIF01004762,ACC0002004762,Customer_4763,BR003,Branch_3,F,37,36-45,Addis Ababa,Ordinary Saving Account,PRD001,2014-01-15,2025-06-20,1644.64,2273.64,11.96,194,0,1,0,0,0,11,High Value,Mid-Value Growth,81894.42,Top-CLV,1.2866091504303184e-07,Low Risk,0.9999997404758517,High Dormancy Risk,0.0663126022959063
